t (us),Omega_x (2pi MHz),Omega_y (2pi MHz),Omega_z (2pi MHz)
0.00015652292,57.142284080594536,55.98892185998441,0.0
0.00015987303,61.79990306995572,50.80129901424653,0.0
0.000121594385,53.65444168250576,59.33970752143454,0.0
0.00024821388,30.472363166696553,73.96914954241237,0.0
0.0002116523,34.334885782832856,72.25728765509145,0.0
0.0002332457,26.22594223098924,75.57909734237121,0.0
0.00016588005,23.61974091727163,76.43368262743705,0.0
0.00017972964,23.758556841077652,76.39064718812173,0.0
0.0002635749,14.758148400364673,78.62694866763952,0.0
0.0003360214,19.195322132364268,77.66298738282975,0.0
0.00027926933,10.106856067392428,79.35900365695011,0.0
0.00025464257,16.952598454354845,78.18317854011957,0.0
0.00023813502,17.299677573752206,78.10711335617917,0.0
0.0002560541,5.839837919809275,79.78656712793932,0.0
0.0002708158,-4.655128554325124,79.86444627701061,0.0
0.00015825855,3.654173877620393,79.91650026285514,0.0
0.00021329513,2.1418539567352988,79.971322751464,0.0
0.00029786548,-63.83417815249715,48.22030382096388,0.0
0.00030062764,-62.80786187931506,49.549697144782726,0.0
0.00035404906,-65.58560907241052,45.809692026816236,0.0
0.00022578548,-57.50206007261704,55.61935893549969,0.0
0.0001867048,-52.863720673650384,60.04520828116993,0.0
0.00025526897,-63.795923322771,48.27090395244251,0.0
0.00035412947,-36.76570335894333,71.05127062560523,0.0
0.00022014702,-0.4146941626273683,79.99892517866907,0.0
0.00033570107,49.76000945642012,62.64137179123545,0.0
0.00021299957,30.742785581221717,73.85716712478101,0.0
0.00021881546,48.38896078132555,63.706424130492096,0.0
0.00029505877,48.75668904465665,63.42543081756297,0.0
0.0003144106,54.96928382909272,58.12381470883904,0.0
0.00022775402,54.8083199346186,58.27562154911175,0.0
0.00015993621,57.564159777647205,55.55508536654688,0.0
0.00023188465,64.76622313472744,46.9610087397354,0.0
0.00020128272,62.640546682705846,49.76104814292559,0.0
0.00022727903,74.43179318622514,29.324190765881646,0.0
0.00021999334,72.17859521840825,34.50000569982535,0.0
0.00015199829,69.89544550653986,38.91820523139686,0.0
0.00012397373,72.75174971031126,33.27435822189563,0.0
0.00018097325,75.50388300105533,26.441702909490456,0.0
9.4068164e-05,75.01705636645382,27.79282740390222,0.0
0.00017620738,78.80829153936779,-13.75693227564997,0.0
0.00024752197,54.770174933076014,-58.31147347470359,0.0
8.909827e-05,38.14940883027486,-70.31801054417961,0.0
0.00023505038,42.424002419425925,-67.82480386781337,0.0
0.00019539466,15.361179907629245,-78.51136320836784,0.0
0.00023316318,16.370245569646627,-78.30718396788556,0.0
0.00023090905,35.7046826393598,-71.5903320191589,0.0
0.0002454161,40.17168709655175,-69.1826246741734,0.0
0.00017116766,46.09121965464446,-65.38806826736912,0.0
0.00024772232,56.622434634919976,-56.51459897234538,0.0
0.00020669033,68.19613602621261,-41.82447886208642,0.0
0.00025032117,77.52560490223222,-19.742861634874426,0.0
0.00016476604,76.65919816911364,-22.877223106386253,0.0
0.00027242434,79.91799979038205,-3.6212305222538896,0.0
0.00027938446,77.24451774438634,20.81548652873604,0.0
0.00026471127,75.60205273425227,26.159694634267957,0.0
0.00020143323,67.41195102957329,43.077010799000675,0.0
0.0002984825,58.4597338115273,54.61189910336555,0.0
0.00035221802,45.87245525557639,65.54172602103144,0.0
0.0002394949,35.23492348719021,71.82269953045945,0.0
0.00034046936,16.0942283798856,78.36437847547118,0.0
0.00032044295,21.345272556859005,77.09980117006924,0.0
0.00023865319,29.51154565670612,74.35770756245084,0.0
0.00035389146,52.90852576523093,60.005732245683845,0.0
0.00032589637,71.55104876011016,35.78334001066901,0.0
0.00028935046,79.82218231257022,5.3309672527233705,0.0
0.00038090764,78.28954472071825,-16.45439723640657,0.0
0.00039168115,76.49002464787056,-23.436640765241144,0.0
0.00047216346,77.83220219483377,-18.49725121452705,0.0
0.00040877613,76.77026965481058,-22.501682117532432,0.0
